chromosome,name,start,end
1,S1_187091892,8777462,8816990
1,S1_187094665,8816990,8836904
1,S1_187191647,8836904,8849878
1,S1_187260030,8849878,8862851
1,S1_187885107,8862851,8867272
1,S1_187977931,8867272,8876141
1,S1_187978049,8876141,8885075
1,S1_187979875,8885075,8889561
1,S1_188067476,8889561,8902917
1,S1_188088308,8902917,8916274
1,S1_188089057,8916274,8916278
1,S1_188109744,8916278,8929958
1,S1_188114588,8929958,8957137
1,S1_188117720,8957137,8970641
1,S1_188169617,8970641,8970645
1,S1_188904136,8970645,9010282
1,S1_188933805,9010282,9049919
1,S1_189082367,9049919,9056380
1,S1_189085347,9056380,9069318
1,S1_189150059,9069318,9075798
1,S1_191370254,9075798,9075802
1,S1_191502204,9075802,9075807
1,S1_191528620,9075807,9082432
1,S1_191529582,9082432,9095646
1,S1_191581332,9095646,9108800
1,S1_191581422,9108800,9121982
1,S1_191586133,9121982,9135233
1,S1_191587061,9135233,9148514
1,S1_191587200,9148514,9155166
1,S1_191587266,9155166,9155170
1,S1_192044186,9155170,9161675
1,S1_192047274,9161675,9174613
1,S1_192054887,9174613,9181051
1,S1_193049148,9181051,9187335
1,S1_193049462,9187335,9199884
1,S1_193165405,9199884,9206153
1,S1_194014309,9206153,9212386
1,S1_194021359,9212386,9224801
1,S1_194492802,9224801,9230987
1,S1_194659722,9230987,9243473
1,S1_194675126,9243473,9255960
1,S1_194685157,9255960,9268539
1,S1_194730943,9268539,9281118
1,S1_194944820,9281118,9293542
1,S1_194993010,9293542,9305967
1,S1_195072079,9305967,9305971
1,S1_195151055,9305971,9305975
1,S1_195187600,9305975,9312134
1,S1_195188388,9312134,9324494
1,S1_195294126,9324494,9336951
1,S1_195331696,9336951,9362140
1,S1_195331894,9362140,9381079
1,S1_195558101,9381079,9381083
1,S1_195560594,9381083,9381088
1,S1_196052299,9381088,9393667
1,S1_196052894,9393667,9406246
1,S1_196053428,9406246,9406253
1,S1_196126042,9406253,9444081
1,S1_196200419,9444081,9481907
1,S1_196200652,9481907,9481911
1,S1_196589539,9481911,9507227
1,S1_196693571,9507227,9532543
1,S1_197071761,9532543,9540637
1,S1_197110494,9540637,9556744
1,S1_197262307,9556744,9564761
1,S1_197581435,9564761,9569944
1,S1_197581572,9569944,9580282
1,S1_197602740,9580282,9590581
1,S1_197748542,9590581,9595725
1,S1_197748860,9595725,9611104
1,S1_197793521,9611104,9626483
1,S1_197846414,9626483,9631538
1,S1_197964848,9631538,9641628
1,S1_198197761,9641628,9651675
1,S1_198198840,9651675,9656688
1,S1_198198977,9656688,9656695
1,S1_198234154,9656695,9668672
1,S1_198278242,9668672,9680650
1,S1_198306195,9680650,9680654
1,S1_198306783,9680654,9680659
1,S1_198324550,9680659,9754057
1,S1_198393224,9754057,9848473
1,S1_198393428,9848473,9869495
1,S1_198469074,9869495,9869499
1,S1_198469568,9869499,9869503
1,S1_198742875,9869503,9873731
1,S1_198742981,9873731,9882175
1,S1_198934186,9882175,9890600
1,S1_199070368,9890600,9894809
1,S1_199117771,9894809,9908125
1,S1_199117906,9908125,9934724
1,S1_199337402,9934724,9961268
1,S1_199339691,9961268,9974528
1,S1_199501614,9974528,9980822
1,S1_199501914,9980822,9993360
1,S1_199502634,9993360,9999607
1,S1_199737680,9999607,10003759
1,S1_199739945,10003759,10012067
1,S1_199741086,10012067,10020390
1,S1_199741294,10020390,10028839
1,S1_199741950,10028839,10037433
1,S1_199836168,10037433,10046086
1,S1_199963819,10046086,10050432
1,S1_200004477,10050432,10056808
1,S1_200005349,10056808,10069546
1,S1_200011055,10069546,10115441
1,S1_200071379,10115441,10154975
1,S1_200161790,10154975,10154979
1,S1_200162874,10154979,10154984
1,S1_200269986,10154984,10168231
1,S1_200409185,10168231,10181478
1,S1_200862721,10181478,10185871
1,S1_200863578,10185871,10194662
1,S1_200910113,10194662,10203469
1,S1_200910278,10203469,10207878
1,S1_202547509,10207878,10221196
1,S1_202550243,10221196,10234514
1,S1_202603660,10234514,10239082
1,S1_202647173,10239082,10248245
1,S1_202996369,10248245,10257474
1,S1_203060576,10257474,10262109
1,S1_203345940,10262109,10275608
1,S1_203647989,10275608,10289108
1,S1_203947567,10289108,10328651
1,S1_204063905,10328651,10368194
1,S1_205091099,10368194,10368198
1,S1_205091846,10368198,10380926
1,S1_205186802,10380926,10406419
1,S1_205192978,10406419,10419188
1,S1_205193571,10419188,10431865
1,S1_205218599,10431865,10444542
1,S1_205242341,10444542,10448827
1,S1_205242686,10448827,10457421
1,S1_205243268,10457421,10466075
1,S1_205412254,10466075,10470420
1,S1_205502402,10470420,10483528
1,S1_205507642,10483528,10509846
1,S1_205562408,10509846,10523061
1,S1_206075309,10523061,10548970
1,S1_206123472,10548970,10574879
1,S1_208107175,10574879,10574881
1,S1_208168657,10574881,10574883
1,S1_208168997,10574883,10613787
1,S1_208274865,10613787,10652695
1,S1_208275721,10652695,10652702
1,S1_208316429,10652702,10678950
1,S1_208431543,10678950,10705198
1,S1_208431790,10705198,10705202
1,S1_208431912,10705202,10715019
1,S1_208435667,10715019,10734674
1,S1_208438578,10734674,10751106
1,S1_208438885,10751106,10764329
1,S1_208529184,10764329,10777638
1,S1_208595784,10777638,10784317
1,S1_208965151,10784317,10784321
1,S1_208965837,10784321,10811577
1,S1_209116081,10811577,10838832
1,S1_209125925,10838832,10838836
1,S1_209126451,10838836,10838841
1,S1_209127826,10838841,10838845
1,S1_209180955,10838845,10838850
1,S1_209234778,10838850,10852695
1,S1_209306226,10852695,10880286
1,S1_209307038,10880286,10894035
1,S1_209989460,10894035,10894040
1,S1_210096515,10894040,10894044
1,S1_210096833,10894044,10907864
1,S1_210136303,10907864,10935489
1,S1_210463761,10935489,10949298
1,S1_210463871,10949298,10949302
1,S1_210484708,10949302,10953889
1,S1_210485461,10953889,10963068
1,S1_210663744,10963068,10972267
1,S1_210663871,10972267,10976871
1,S1_210760181,10976871,11005133
1,S1_211002104,11005133,11033394
1,S1_211260578,11033394,11061419
1,S1_211324247,11061419,11089443
1,S1_211324372,11089443,11089448
1,S1_211324991,11089448,11089452
1,S1_212987209,11089452,11096249
1,S1_213093914,11096249,11109819
1,S1_213130351,11109819,11116597
1,S1_213158430,11116597,11158581
1,S1_213230900,11158581,11200564
1,S1_213231706,11200564,11214634
1,S1_213360347,11214634,11228704
1,S1_213538781,11228704,11233497
1,S1_213655562,11233497,11243043
1,S1_213917676,11243043,11252520
1,S1_213917744,11252520,11257244
1,S1_214846621,11257244,11261831
1,S1_214892845,11261831,11271010
1,S1_214929456,11271010,11280208
1,S1_214979678,11280208,11284813
1,S1_217252537,11284813,11291830
1,S1_217273908,11291830,11305780
1,S1_217274741,11305780,11312719
1,S1_217280279,11312719,11326254
1,S1_217348521,11326254,11339790
1,S1_217780622,11339790,11339794
1,S1_217783439,11339794,11353719
1,S1_217874387,11353719,11381798
1,S1_217897235,11381798,11395956
1,S1_219232717,11395956,11402918
1,S1_219276062,11402918,11416779
1,S1_219374784,11416779,11423683
1,S1_220524446,11423683,11428342
1,S1_220524553,11428342,11437631
1,S1_220600318,11437631,11446875
1,S1_220600845,11446875,11451486
1,S1_235569666,11451486,11451486
1,S1_235569810,11451486,11451486
1,S1_235646545,11451486,11451486
1,S1_235647743,11451486,11451486
1,S1_239209116,11451486,11451510
1,S1_239297375,11451510,11451556
1,S1_239297531,11451556,11451582
1,S1_245870594,11451582,11451586
1,S1_245955760,11451586,11451590
1,S1_246031825,11451590,11479149
1,S1_246201344,11479149,11506709
1,S1_246479490,11506709,11520621
1,S1_246481585,11520621,11548365
1,S1_246489667,11548365,11562201
1,S1_248287758,11562201,11575886
1,S1_248422356,11575886,11589572
1,S1_248615794,11589572,11596552
1,S1_248695562,11596552,11610583
1,S1_248736463,11610583,11617639
1,S1_248738069,11617639,11631752
1,S1_248752009,11631752,11645864
1,S1_249319740,11645864,11660260
1,S1_249409329,11660260,11674657
1,S1_249497471,11674657,11679592
1,S1_249499888,11679592,11689421
1,S1_250069026,11689421,11699174
1,S1_250069257,11699174,11704033
1,S1_250912429,11704033,11718103
1,S1_250923034,11718103,11732173
1,S1_251733447,11732173,11746165
1,S1_251987418,11746165,11760157
1,S1_252322507,11760157,11774072
1,S1_252374502,11774072,11787986
1,S1_252377691,11787986,11792553
1,S1_252453444,11792553,11801659
1,S1_252523134,11801659,11810714
1,S1_252631380,11810714,11815231
1,S1_253135164,11815231,11815236
1,S1_253149278,11815236,11866163
1,S1_253154734,11866163,11933260
1,S1_253192136,11933260,11949436
1,S1_253276749,11949436,11949440
1,S1_253308015,11949440,11953831
1,S1_253379962,11953831,11962576
1,S1_253381147,11962576,11971262
1,S1_253381270,11971262,11975594
1,S1_253386818,11975594,11975601
1,S1_253507820,11975601,11992390
1,S1_253570727,11992390,12009176
1,S1_253570833,12009176,12043618
1,S1_253719150,12043618,12078060
1,S1_253768488,12078060,12078064
1,S1_253776907,12078064,12078069
1,S1_253793598,12078069,12078076
1,S1_253908333,12078076,12144547
1,S1_254244895,12144547,12211016
1,S1_254245987,12211016,12211020
1,S1_254749887,12211020,12215295
1,S1_254890040,12215295,12223832
1,S1_254890343,12223832,12232354
1,S1_254988174,12232354,12236615
1,S1_255835560,12236615,12242974
1,S1_255835822,12242974,12255642
1,S1_256071939,12255642,12261953
1,S1_259024509,12261953,12261955
1,S1_259174424,12261955,12261958
1,S1_260973367,12261958,12287411
1,S1_261571302,12287411,12312865
1,S1_261571448,12312865,12312869
1,S1_262313667,12312869,12319184
1,S1_262322085,12319184,12331794
1,S1_262459657,12331794,12338094
1,S1_262460879,12338094,12350836
1,S1_262501893,12350836,12363578
1,S1_262614923,12363578,12376320
1,S1_262811984,12376320,12389062
1,S1_263652089,12389062,12401804
1,S1_263731648,12401804,12414546
1,S1_264989525,12414546,12414550
1,S1_265169401,12414550,12440736
1,S1_265318922,12440736,12466922
1,S1_265521680,12466922,12493529
1,S1_265652729,12493529,12520136
1,S1_267147472,12520136,12526769
1,S1_267147727,12526769,12540050
1,S1_267147908,12540050,12546702
1,S1_267153406,12546702,12553453
1,S1_267162364,12553453,12566882
1,S1_267197079,12566882,12573563
1,S1_267198594,12573563,12577915
1,S1_267198816,12577915,12586638
1,S1_267542831,12586638,12595407
1,S1_267542899,12595407,12599804
1,S1_268731509,12599804,12613198
1,S1_268735328,12613198,12626591
1,S1_268877497,12626591,12626598
1,S1_268877694,12626598,12626608
1,S1_268937307,12626608,12646760
1,S1_268942638,12646760,12676742
1,S1_268944056,12676742,12696370
1,S1_268951533,12696370,12706164
1,S1_268951623,12706164,12706167
1,S1_269126075,12706167,12712846
1,S1_269284872,12712846,12726274
1,S1_269298076,12726274,12733025
1,S1_269505832,12733025,12733030
1,S1_269520995,12733030,12760292
1,S1_270024525,12760292,12787555
1,S1_270030763,12787555,12787559
1,S1_270031325,12787559,12787564
1,S1_270672550,12787564,12801442
1,S1_270702789,12801442,12815320
1,S1_271627657,12815320,12829199
1,S1_271750195,12829199,12843077
1,S1_271762639,12843077,12843081
1,S1_271769510,12843081,12870877
1,S1_271902600,12870877,12898673
1,S1_272040066,12898673,12903385
1,S1_272040138,12903385,12912774
1,S1_272219305,12912774,12922093
1,S1_272220762,12922093,12926736
1,S1_272837440,12926736,12940271
1,S1_272841586,12940271,12953807
1,S1_273036215,12953807,12967197
1,S1_273091641,12967197,12980588
1,S1_273233462,12980588,12993978
1,S1_273309218,12993978,13007369
1,S1_273786447,13007369,13011849
1,S1_273787225,13011849,13020798
1,S1_273849592,13020798,13029731
1,S1_273849712,13029731,13034196
1,S1_274880478,13034196,13047770
1,S1_274941689,13047770,13061345
1,S1_275358073,13061345,13068179
1,S1_275381793,13068179,13081823
1,S1_275382135,13081823,13088638
1,S1_275382254,13088638,13102139
1,S1_275470664,13102139,13115640
1,S1_275694088,13115640,13129031
1,S1_275704784,13129031,13155702
1,S1_275766248,13155702,13168988
1,S1_276302554,13168988,13173482
1,S1_276304559,13173482,13182499
1,S1_276306026,13182499,13191577
1,S1_276306202,13191577,13196134
1,S1_276818314,13196134,13209672
1,S1_276982100,13209672,13223210
1,S1_277377842,13223210,13227752
1,S1_277382917,13227752,13236858
1,S1_277584988,13236858,13246015
1,S1_277598222,13246015,13250609
1,S1_277711359,13250609,13264369
1,S1_277844260,13264369,13278130
1,S1_277849985,13278130,13282764
1,S1_277929963,13282764,13291994
1,S1_278034226,13291994,13301157
1,S1_278034483,13301157,13305725
1,S1_278049081,13305725,13305729
1,S1_278131948,13305729,13311107
1,S1_278188285,13311107,13321849
1,S1_278192690,13321849,13332570
1,S1_278353067,13332570,13337927
1,S1_278359161,13337927,13337931
1,S1_278451270,13337931,13337935
1,S1_278451721,13337935,13337942
1,S1_278451898,13337942,13337952
1,S1_278504451,13337952,13396784
1,S1_278509240,13396784,13455613
1,S1_279118985,13455613,13455618
1,S1_279120169,13455618,13455622
1,S1_279122565,13455622,13455626
1,S1_279122649,13455626,13486294
1,S1_279123561,13486294,13516962
1,S1_279127990,13516962,13516966
1,S1_279184557,13516966,13532035
1,S1_279185609,13532035,13547104
1,S1_279191077,13547104,13561994
1,S1_279481720,13561994,13576883
1,S1_279582316,13576883,13576888
1,S1_279590575,13576888,13576890
1,S1_279681131,13576890,13576892
1,S1_279773388,13576892,13576897
1,S1_279878151,13576897,13585618
1,S1_279897826,13585618,13602996
1,S1_279900911,13602996,13620251
1,S1_279912220,13620251,13628849
1,S1_279913618,13628849,13628854
1,S1_279914349,13628854,13628858
1,S1_280096686,13628858,13633132
1,S1_280209658,13633132,13641669
1,S1_280209824,13641669,13650192
1,S1_280219279,13650192,13654452
1,S1_280222332,13654452,13660923
1,S1_280343431,13660923,13673795
1,S1_280343542,13673795,13680201
1,S1_280713827,13680201,13686454
1,S1_280716149,13686454,13698937
1,S1_280776837,13698937,13717533
1,S1_280826341,13717533,13729896
1,S1_280852998,13729896,13755024
1,S1_280977304,13755024,13780153
1,S1_281168851,13780153,13814197
1,S1_281275897,13814197,13848242
1,S1_281276916,13848242,13848246
1,S1_281298762,13848246,13857118
1,S1_281332629,13857118,13874763
1,S1_281334077,13874763,13883540
1,S1_281334214,13883540,13920994
1,S1_281522288,13920994,13958448
1,S1_281633519,13958448,13964669
1,S1_281636668,13964669,13977091
1,S1_281642659,13977091,13983298
1,S1_281642745,13983298,14002140
1,S1_281648280,14002140,14040158
1,S1_281661703,14040158,14059339
1,S1_281700851,14059339,14059343
1,S1_281700935,14059343,14059347
1,S1_281701791,14059347,14084466
1,S1_281889044,14084466,14109585
1,S1_281941239,14109585,14122039
1,S1_281949323,14122039,14134493
1,S1_282540536,14134493,14146948
1,S1_282674322,14146948,14159402
1,S1_282899894,14159402,14165622
1,S1_283088995,14165622,14178045
1,S1_283186611,14178045,14184252
1,S1_283196770,14184252,14188378
1,S1_283205907,14188378,14196621
1,S1_283237996,14196621,14204849
1,S1_283251484,14204849,14208962
1,S1_283531738,14208962,14208966
1,S1_283531820,14208966,14233529
1,S1_283581593,14233529,14258092
1,S1_285078483,14258092,14270273
1,S1_285096207,14270273,14286621
1,S1_285125030,14286621,14294930
1,S1_285210075,14294930,14303184
1,S1_285210681,14303184,14307299
1,S1_285310221,14307299,14313311
1,S1_285310404,14313311,14325317
1,S1_285340252,14325317,14331315
1,S1_285526825,14331315,14331319
1,S1_285528935,14331319,14349570
1,S1_285530495,14349570,14386346
1,S1_285777783,14386346,14404877
1,S1_285816625,14404877,14416969
1,S1_285920972,14416969,14429061
1,S1_285935704,14429061,14433191
1,S1_285965825,14433191,14441417
1,S1_285971635,14441417,14449591
1,S1_285971818,14449591,14457637
1,S1_285974301,14457637,14465587
1,S1_285979058,14465587,14473552
1,S1_285982109,14473552,14501226
1,S1_286174065,14501226,14524915
1,S1_286182316,14524915,14524919
1,S1_286182490,14524919,14524923
1,S1_286404666,14524923,14524928
1,S1_286405951,14524928,14547904
1,S1_286453908,14547904,14576510
1,S1_286456459,14576510,14587758
1,S1_286458393,14587758,14593377
1,S1_286511557,14593377,14604523
1,S1_286524629,14604523,14615669
1,S1_286654973,14615669,14638027
1,S1_286656205,14638027,14660385
1,S1_286851777,14660385,14660389
1,S1_286852264,14660389,14660393
1,S1_286852972,14660393,14660398
1,S1_286854089,14660398,14660402
1,S1_286858605,14660402,14660409
1,S1_286858790,14660409,14660419
1,S1_286858876,14660419,14717336
1,S1_286951978,14717336,14774253
1,S1_286989955,14774253,14774260
1,S1_287720867,14774260,14779913
1,S1_287722733,14779913,14791266
1,S1_287727173,14791266,14796970
1,S1_287803582,14796970,14808294
1,S1_287816085,14808294,14819620
1,S1_287819782,14819620,14819629
1,S1_287981007,14819629,14854189
1,S1_288012578,14854189,14888748
1,S1_288013070,14888748,14888755
1,S1_288013229,14888755,14888760
1,S1_288071755,14888760,14888764
1,S1_288080290,14888764,14923733
1,S1_288199163,14923733,14958703
1,S1_288290253,14958703,14958707
1,S1_288391990,14958707,14993670
1,S1_288396725,14993670,15028633
1,S1_288397667,15028633,15028637
1,S1_288397813,15028637,15040063
1,S1_288471284,15040063,15051489
1,S1_288696735,15051489,15051493
1,S1_288696885,15051493,15069199
1,S1_288733740,15069199,15104587
1,S1_288734083,15104587,15122276
1,S1_288742454,15122276,15122285
1,S1_288761237,15122285,15122293
1,S1_289110910,15122293,15128021
1,S1_289192826,15128021,15139424
1,S1_289223328,15139424,15145103
1,S1_289267996,15145103,15148807
1,S1_289270205,15148807,15156207
1,S1_289280066,15156207,15163595
1,S1_289280303,15163595,15167288
1,S1_289520851,15167288,15178408
1,S1_289545892,15178408,15189529
1,S1_289689162,15189529,15189534
1,S1_289784965,15189534,15206834
1,S1_289853217,15206834,15241407
1,S1_289872088,15241407,15258687
1,S1_289873729,15258687,15258694
1,S1_290003461,15258694,15262387
1,S1_290011024,15262387,15269776
1,S1_290120840,15269776,15277175
1,S1_290121033,15277175,15280879
1,S1_290158390,15280879,15292000
1,S1_290201012,15292000,15303121
1,S1_290286502,15303121,15303125
1,S1_290298712,15303125,15346509
1,S1_290472121,15346509,15389893
1,S1_290473777,15389893,15404426
1,S1_290521880,15404426,15449203
1,S1_290589390,15449203,15487466
1,S1_290591676,15487466,15503486
1,S1_290820481,15503486,15519492
1,S1_290856467,15519492,15544135
1,S1_290856640,15544135,15560778
1,S1_290930783,15560778,15560783
1,S1_290955671,15560783,15572530
1,S1_290958219,15572530,15584278
1,S1_290964617,15584278,15596026
1,S1_290980204,15596026,15607773
1,S1_291902695,15607773,15611669
1,S1_291902857,15611669,15619448
1,S1_291902992,15619448,15627214
1,S1_291921730,15627214,15631095
1,S1_291925819,15631095,15634962
1,S1_292078249,15634962,15642674
1,S1_292086085,15642674,15650349
1,S1_292087586,15650349,15654179
1,S1_292090199,15654179,15659897
1,S1_292096607,15659897,15671288
1,S1_292097770,15671288,15688336
1,S1_292103369,15688336,15699709
1,S1_292336703,15699709,15705403
1,S1_292340836,15705403,15716802
1,S1_292340955,15716802,15722511
1,S1_292401725,15722511,15722515
1,S1_292412341,15722515,15722519
1,S1_292416610,15722519,15745808
1,S1_292517317,15745808,15769097
1,S1_292517401,15769097,15769101
1,S1_292528325,15769101,15774925
1,S1_292576125,15774925,15786530
1,S1_292577953,15786530,15798088
1,S1_292580163,15798088,15809648
1,S1_292580529,15809648,15815437
1,S1_292881503,15815437,15827077
1,S1_292890328,15827077,15838716
1,S1_293009376,15838716,15844544
1,S1_293042762,15844544,15856209
1,S1_293055726,15856209,15862051
1,S1_293151709,15862051,15862055
1,S1_293153059,15862055,15896940
1,S1_293157815,15896940,15931827
1,S1_293162700,15931827,15943102
1,S1_293164284,15943102,15954375
1,S1_293269057,15954375,15965723
1,S1_293309917,15965723,15977070
1,S1_293460583,15977070,15980974
1,S1_293460804,15980974,15988804
1,S1_293574140,15988804,15996681
1,S1_293574269,15996681,16000634
1,S1_293930220,16000634,16000638
1,S1_293931265,16000638,16000642
1,S1_293935809,16000642,16029379
1,S1_293942396,16029379,16058116
1,S1_293944923,16058116,16080025
1,S1_293998428,16080025,16123796
1,S1_294044129,16123796,16145662
1,S1_294096742,16145662,16157752
1,S1_294096863,16157752,16169841
1,S1_294097769,16169841,16181844
1,S1_294133258,16181844,16193847
1,S1_295004023,16193847,16205762
1,S1_295020388,16205762,16217677
1,S1_295020703,16217677,16217681
1,S1_295061579,16217681,16217686
1,S1_295111757,16217686,16241535
1,S1_295190657,16241535,16265384
1,S1_295190729,16265384,16265388
1,S1_295191090,16265388,16265393
1,S1_295312280,16265393,16265397
1,S1_295315891,16265397,16265401
1,S1_295316364,16265401,16265406
1,S1_295347415,16265406,16277509
1,S1_295351022,16277509,16301788
1,S1_295426160,16301788,16326226
1,S1_295436758,16326226,16338490
1,S1_295437019,16338490,16338495
1,S1_295444925,16338495,16350761
1,S1_295450856,16350761,16375147
1,S1_295455035,16375147,16387271
1,S1_295630989,16387271,16398938
1,S1_295760715,16398938,16410605
1,S1_295769379,16410605,16410609
1,S1_295769468,16410609,16410614
